Iteration	NRMSE	Accepted
105	0.5865339162857967	yes
106	0.6146260861764778	no
107	0.5914134656511753	yes
108	0.5917597336430082	yes
109	0.6018601311909033	yes
110	0.596363672988676	yes
111	0.5997262931478851	yes
112	0.5856346525868822	yes
113	0.5870315760198971	yes
114	0.5923340085383224	yes
115	0.5654578123911906	yes
116	0.5625116327837045	yes
117	0.5849508624292211	yes
118	0.5874444558819106	yes
119	0.5838007918697435	yes
120	0.6347493688895205	yes
121	0.653630351815281	yes
122	0.642209697515229	yes
123	0.6818702118114093	yes
124	0.6762589943920104	yes
125	0.6654353285210095	yes
126	0.6769958345797135	yes
127	0.6438929332583784	yes
128	0.633472797388937	yes
129	0.608176173034111	yes
130	0.6154905387678286	yes
131	0.6160425410803012	yes
132	0.6230009809585477	yes
133	0.6039395321235566	yes
134	0.621363182602654	yes
135	0.6055008253510775	yes
136	0.5919280646528232	yes
137	0.5949846759503387	yes
138	0.5753223178444027	yes
139	0.5913901057681952	yes
140	0.5862247124144573	yes
141	0.5968965067458664	yes
142	0.6115473873819298	yes
143	0.6066010474178087	yes
144	0.5826072738176705	yes
145	0.580915756321548	yes
146	0.5997037308581428	yes
147	0.6105847087165758	yes
148	0.6222846710667111	yes
149	0.6030395969611394	yes
150	0.6206438434208873	yes
151	0.5945310007423849	yes
152	0.6028481937157723	yes
153	0.5668709595356036	yes
154	0.6219138331187968	yes
155	0.626946997440093	yes
156	0.6494864060813659	yes
157	0.600850547379442	yes
158	0.60852254769848	yes
159	0.6030270765317344	yes
160	0.6208807944427633	yes
161	0.5941484724945577	yes
162	0.5968733517039709	yes
163	0.5782197358867612	yes
164	0.5960833558062687	yes
165	0.5934782007797423	yes
166	0.6321356084931039	yes
167	0.5900762649157143	yes
168	0.5882199508893179	yes
169	0.6008540610756314	yes
170	0.5788518918955607	yes
171	0.6046893508078216	yes
172	0.6069854798222943	yes
173	0.5962836800781537	yes
174	0.5982564172799824	yes
175	0.5777399761017479	yes
176	0.6231740699629928	no
177	0.6119694404817164	no
178	0.613300084309185	yes
179	0.6510259476122718	yes
180	0.5814819551718559	yes
181	0.6393784079599074	no
182	0.6172009301533384	yes
183	0.5993396412747022	yes
184	0.610587148323032	yes
185	0.6325083777710135	yes
186	0.624618712721948	yes
187	0.6371107058729562	yes
188	0.6386377207650583	yes
189	0.600178121891922	yes
190	0.6346488288050529	yes
191	0.6092516268160986	yes
192	0.6118650064492573	yes
193	0.5982002075934408	yes
194	0.5989880249464913	yes
195	0.6384743290299898	yes
196	0.6103954976928341	yes
197	0.6528345395577545	yes
198	0.6246887140227647	yes
199	0.6191238956673891	yes
200	0.6421124337244376	yes
201	0.6987036891139898	yes
202	0.6632969101757773	yes
203	0.7080935527099149	yes
204	0.7089177116254515	yes
205	0.6918593791627256	yes
206	0.6848244193153472	yes
207	0.649939583852936	yes
208	0.7173371898412487	yes
209	0.6827590900451445	yes
210	0.6665717291773317	yes
211	0.7398706970815246	yes
212	0.6765773057495847	yes
213	0.7226941817922573	yes
214	0.7025999619436135	yes
215	0.6875559773595538	yes
216	0.6867284615331499	yes
217	0.6825077812341482	yes
218	0.6947374942006549	yes
219	0.6937690716561654	yes
220	1.0983106544287387	no
221	0.737995567116927	yes
222	0.696335787601868	yes
223	0.7106024182181087	yes
224	0.7120537590685362	yes
225	0.6829923981185515	yes
226	0.68985956199118	yes
227	0.7051776407075966	yes
228	0.6717575439246821	yes
229	0.7172327060156377	yes
230	0.7183389421392953	yes
231	0.7342453845892775	no
232	0.6933134750088125	yes
233	0.6633149823886945	yes
234	0.6740469636494737	yes
235	0.729983990191236	yes
236	0.7176632238603253	yes
237	0.7304531954438392	yes
238	0.6932865659035662	yes
239	0.7287966511336595	yes
240	0.6728511255746294	yes
241	0.6875567995515816	yes
242	0.6614542170219538	yes
243	0.6987580782542269	yes
244	0.7064703027750162	yes
245	0.707442220270683	yes
246	0.6672029565987173	yes
247	0.6457312793639245	yes
248	0.6883791213528759	no
249	0.6682624176071151	yes
250	0.6795392111451037	yes
251	0.6872431995241856	yes
252	0.640545420845695	yes
253	0.6760182312071388	no
254	0.640933329301893	yes
255	0.6308812755097033	yes
256	0.6489201887694819	yes
257	0.6521576724330209	yes
258	0.6635900982127105	yes
259	0.6706304590027656	no
260	0.6732705492962183	yes
261	0.6557316971403592	yes
262	0.6348938405501016	yes
263	0.6780281704988341	yes
264	0.6978123144317442	no
265	0.65960756193721	yes
266	0.6145701576105064	yes
267	0.6533146944960384	yes
268	0.6172129831244556	yes
269	0.6597811125993271	no
270	0.6382646928763879	yes
271	0.5995116244932571	yes
272	0.64273573474374	no
273	0.6607618362434581	yes
274	0.6364056263507575	yes
275	0.6441130436666754	yes
276	0.6015049341897524	yes
277	0.6077909648497232	yes
278	0.6605534652556009	yes
279	0.637681215740138	yes
280	0.6806635497213849	yes
281	0.679263588708254	yes
282	0.6273201250897387	yes
283	0.608909604547308	yes
284	0.6469268509208898	yes
285	0.6411924483838579	yes
286	0.6722017514671562	yes
287	0.6592759438312513	yes
288	0.6300538408061852	yes
289	0.6490297625084164	yes
290	0.6626734057463781	yes
291	0.6180687712221861	yes
292	0.6557200813299251	yes
293	0.6381104037538675	yes
294	0.6153549614819006	yes
295	0.6071510778528849	yes
296	0.6572245065563331	yes
297	0.6476984386240164	yes
298	0.6174335126830459	yes
299	0.6262865870455018	yes
300	0.6232949223678526	yes
301	0.628499325237511	yes
302	0.6600031784779276	yes
303	0.6237797770365806	yes
304	0.6398428897803733	yes
305	0.6804767197672724	no
306	0.6314850521378282	yes
307	0.6612863400824409	yes
308	0.6252130427807686	yes
309	0.6532046566355789	yes
310	0.635028483288171	yes
311	0.6197617765640352	yes
312	0.6427832411425468	no
313	0.6283111017226349	no
314	0.6084477296583951	yes
315	0.6021175849152784	yes
316	0.6045200946130839	yes
317	0.6302334873374877	yes
318	0.6012901251079283	yes
319	0.6195713179295809	no
320	0.6043953445634617	yes
321	0.6029587930677426	yes
322	0.611400663371445	no
323	0.5892293035027235	yes
324	0.6176382982444532	no
325	0.5995186606058357	no
326	0.634170461341146	yes
327	0.615657010945888	yes
328	0.6180108706202206	yes
329	0.5868369593059112	yes
330	0.6259864214746456	no
331	0.5959425708277705	no
332	0.6082613392166306	yes
333	0.607190156753478	yes
334	0.6388108920300188	yes
335	0.6014997610808802	yes
336	0.600055912011849	yes
337	0.604882664437136	yes
338	0.6146363651748055	yes
339	0.6276449624409317	yes
340	0.6108323027449657	yes
341	0.62506912857697	yes
342	0.6192360274345635	yes
343	0.6121918621668537	yes
344	0.6366499073087507	yes
345	0.6404639704799323	yes
346	0.6409186878335973	yes
347	0.6196838275020049	yes
348	0.6229233739219572	yes
349	0.6260834447603245	yes
350	0.632258827436742	yes
351	0.6150878829764052	yes
352	0.6113251331185207	yes
353	0.6123500552371511	yes
354	0.6215891392824383	yes
355	0.6349253290262213	yes
356	0.6290262960273376	yes
357	0.608189066363404	yes
358	0.6166150476013895	yes
359	0.6112454635248421	yes
360	0.6061697668489534	yes
361	0.6166303991754976	no
362	0.6094297803496431	yes
363	0.6134241713773543	yes
364	0.6294561377611063	yes
365	0.662536802725801	yes
366	0.6064954885140121	yes
367	0.6580133238063802	yes
368	0.6721338796792594	yes
369	0.6659815515832833	yes
370	0.6480441019459358	yes
371	0.6937248657435915	no
372	0.6852775958735254	yes
373	0.6365283971514334	yes
374	0.6777226025493513	no
375	0.6542917032284922	yes
376	0.6818557506972703	yes
377	0.6399362309827695	yes
378	0.6432895942465965	yes
379	0.6188454370866332	yes
380	0.6170934909572482	yes
381	0.65868193470436	yes
382	0.6338766390994136	yes
383	0.6396347460575433	yes
384	0.6607654096411864	yes
385	0.6538823845463305	yes
386	0.6534070855981868	yes
387	0.6256076772084572	yes
388	0.6079567508406384	yes
389	0.6199720046949805	yes
390	0.6111364318716483	yes
391	0.5915186765870724	yes
392	0.6082211464828183	yes
393	0.610081749495238	yes
394	0.6171059564078009	yes
395	0.609871004026577	yes
396	0.6276284728057272	yes
397	0.6556189063086704	no
398	0.6248444970652368	yes
399	0.6399713097979628	yes
400	0.6558278248394945	yes
401	0.665206144832962	yes
402	0.6585924812342597	yes
403	0.6304976050662202	yes
404	0.6457965089695591	no
405	0.6543900763707646	no
406	0.6252640748141225	yes
407	0.6301248660712325	yes
408	0.6535637913052521	yes
409	0.6477926228144905	yes
410	0.6276185221001271	yes
411	0.6111668772995351	yes
412	0.6415813364096082	yes
413	0.654371704930275	yes
414	0.6443168541330305	yes
415	0.6475428427468994	yes
416	0.635515663908642	yes
417	0.6816687004903845	no
418	0.6552262289573403	yes
419	0.6248304887155977	yes
420	0.6257051485725853	yes
421	0.5750325958788777	yes
422	0.6080356753771845	yes
423	0.6238714380656176	yes
424	0.5840994167717285	yes
425	0.6228229241273991	yes
426	0.647718773323183	yes
427	0.6320829026731235	yes
428	0.6349257366891171	yes
429	0.6369585444990139	yes
430	0.6540172001143475	yes
431	0.6207819365578321	yes
432	0.6381422443369872	yes
433	0.6363915832168962	yes
434	0.6549829759817559	yes
435	0.6186756512023273	yes
436	0.6427271334629362	yes
437	0.6303037964269794	yes
438	0.6551892586401803	yes
439	0.6305454614444516	yes
440	0.6228807854137893	yes
441	0.6029968715328052	yes
442	0.6257081686884917	no
443	0.6199017037438067	no
444	0.6055169244743253	yes
445	0.6396391199996427	yes
446	0.615331269069903	yes
447	0.6060322446984053	yes
448	0.640055554520491	yes
449	0.6455783888960255	yes
450	0.6370903139977027	yes
451	0.6418391926884451	yes
452	0.6588363190908889	no
453	0.6418584242769637	yes
454	0.6805040927777686	yes
455	0.6449909433251925	yes
456	0.6420453071496129	yes
457	0.6198128002473972	yes
458	0.5921656789080781	yes
459	0.6491580806843552	yes
460	0.6623889760532701	yes
461	0.648602925610477	yes
462	0.5925396369545366	yes
463	0.6629667856001674	yes
464	0.6333274262946671	yes
465	0.5790478656286486	yes
466	0.6012503841417488	yes
467	0.6015292161818345	yes
468	0.5829519986431057	yes
469	0.5838001132365783	yes
470	0.5738473278417681	yes
471	0.5859923193242874	yes
472	0.5748934828394862	yes
473	0.613597673574173	yes
474	0.6006783408896862	yes
475	0.5754955968648581	yes
476	0.5919939933036168	yes
477	0.6154502248735801	yes
478	0.6504228681989268	yes
479	0.5881418712921185	yes
480	0.573861111215554	yes
481	0.5780732910493686	yes
482	0.6043850493614668	no
483	0.5693194570711693	yes
484	0.5942862638835853	yes
485	0.5927753588038994	yes
486	0.5943624224119128	yes
487	0.5985990200966268	yes
488	0.563163972569949	yes
489	0.6042047465591618	yes
490	0.5800089396793751	yes
491	0.59298363547182	yes
492	0.5847913833054085	yes
493	0.5930782520202821	yes
494	0.6061611494668825	yes
495	0.5713418048943614	yes
496	0.5895737492820025	yes
497	0.6066550792825878	yes
498	0.5965046475103583	yes
499	0.574469962799037	yes
500	0.5601466845083513	yes
501	0.5619005336959332	yes
502	0.5845444865096426	yes
503	0.5660655320212352	yes
504	0.5976275658846356	yes
505	0.6297499859819956	yes
506	0.5824162310088629	yes
507	0.6518890769929949	yes
508	0.6362261877259875	yes
509	0.6788937652916079	no
510	0.6313186593944284	yes
511	0.6641828835627794	yes
512	0.6365944247763028	yes
513	0.6709785515845567	no
514	0.6608643516174907	yes
515	0.6792325594943606	yes
516	0.7235246218827726	no
517	0.7902809448112166	no
518	0.6266572774745655	yes
519	0.629010059852482	yes
520	0.6654203224980854	yes
521	0.7752525318405891	no
522	0.7347779530654943	yes
523	0.6412857610400025	yes
524	0.6243867612352864	yes
525	0.6295711894279273	yes
526	0.6097188375876154	yes
527	0.6625473923973892	yes
528	0.6395832041636781	yes
529	0.6256549374249059	yes
530	0.6005754999125777	yes
531	0.6250307456067068	no
532	0.6375403603580599	yes
533	0.6507303301049584	yes
534	0.6039966893743834	yes
535	0.6064820893583719	yes
536	0.5944973755761636	yes
537	0.5925871398576826	yes
538	0.6129652421903494	yes
539	0.5907874400354401	yes
540	0.6232333076160198	yes
541	0.6151036126396566	yes
542	0.6416398285714214	yes
543	0.5909673891015089	yes
544	0.6009124480845838	yes
545	0.6010579315369645	yes
546	0.5913647171138936	yes
547	0.7429667632365694	no
548	0.6012672630840731	yes
549	0.6010341395687225	yes
550	0.6137332839578982	yes
551	0.594111307489637	yes
552	0.6330747883494485	yes
553	0.5843653452645997	yes
554	0.6315272226283034	no
555	0.6487395245458195	no
556	0.6242878688368956	no
557	0.6343731903131031	yes
558	0.6062411457687253	yes
559	0.621171052573276	yes
560	0.608950469162055	yes
561	0.606537177154082	yes
562	0.6204592783942274	no
563	0.5856999101659613	yes
564	0.5871800065296796	yes
565	0.5827376579281769	yes
566	0.5871104677142167	yes
567	0.6284754236608899	no
568	0.607914505955264	yes
569	0.601492162320835	yes
570	0.5869623522851932	yes
571	0.6055460723701062	yes
572	0.5439154325338715	yes
573	0.536987882058375	yes
574	0.5377646751540666	yes
575	0.543955554594752	yes
576	0.5355008473079952	yes
577	0.5396051008906445	yes
578	0.5465110164115098	yes
579	0.5484105051748907	yes
580	0.5606014399677615	yes
581	0.5665196196487478	no
582	0.5790066826122312	no
583	0.5452809405764114	yes
584	0.5957160334828715	no
585	0.5537045409030168	yes
586	0.5360502498485282	yes
587	0.5683917670164487	no
588	0.5458867821471065	no
589	0.5433805838975151	yes
590	0.553634492576823	no
591	0.5430839310271273	yes
592	0.3748835888041209	yes
593	0.40493632603611496	no
594	0.3916542982217914	yes
595	0.39589003996558997	no
596	0.3757429033951465	yes
597	0.4265271565996486	no
598	0.36182694814670774	yes
599	0.39852117840904583	no
600	0.40193145708267924	yes
601	0.3869315075633155	yes
602	0.3487974230573208	yes
603	0.35858592040094317	no
604	0.3613243051928654	yes
605	0.41344039750179823	no
606	0.3651715949129451	yes
607	0.4203635198770726	no
608	0.38289131964181494	yes
609	0.3695120780939682	yes
610	0.3924463187925944	yes
611	0.391326895103167	yes
612	0.4005010545601344	yes
613	0.38568057699201685	yes
614	0.38144464042124665	yes
615	0.42185977723583573	yes
616	0.46775402018886525	no
617	0.4886550513548104	no
618	0.4407916583335341	no
619	0.45176503725129097	no
620	0.44947448850493316	yes
621	0.6472215947404315	no
622	0.5353867850161681	no
623	0.43244679889402526	yes
624	0.4016198777953594	yes
625	0.4440807696587188	yes
626	0.4155916023997837	yes
627	0.44455162878677035	no
628	0.49063714957365406	no
629	0.4280835833209215	no
630	0.4722160270867544	no
631	0.4507635710026027	no
632	0.4692988128934812	no
633	0.4733196407948496	no
634	0.43570021108520063	yes
635	0.45171730687596173	no
636	0.4336173234661231	yes
637	0.4513649299036759	yes
638	0.4917697405778769	yes
639	0.4765325302544574	yes
640	0.5085289506505117	no
641	0.48618290300860084	yes
642	0.4845859569017725	yes
643	0.41286416039061374	yes
644	0.47646055490393374	yes
645	0.4144540235763556	yes
646	0.4383369510649455	no
647	0.4102958369524638	yes
648	0.42764503008951565	yes
649	0.5221695378141061	no
650	0.4530143150225958	no
651	0.4719547296812736	yes
652	0.40907726238307424	yes
653	0.4316752677723157	yes
654	0.4716756513628706	no
655	0.48766544823449537	no
656	0.46066271241725304	no
657	0.4414783842456125	no
658	0.5081520329557038	no
659	0.44011389696291275	yes
660	0.48488106484528726	no
661	0.44297335887571004	yes
662	0.4563685025440925	no
663	0.41458258890021177	yes
664	0.48155148689054544	no
665	0.4311220499438415	no
666	0.44266546183954913	yes
667	0.5136741915390813	no
668	0.44068164336695786	yes
669	0.4226459927103205	yes
670	0.4909546933156614	no
671	0.39814857675056387	yes
672	0.4257400674688034	no
673	0.4086710868580125	yes
674	0.3914928519212923	yes
675	0.4124055234527921	no
676	0.413501788103895	no
677	0.40189165715431824	no
678	0.3886404871905547	yes
679	0.4795884471136653	no
680	0.38427322533789215	yes
681	0.4281792265902055	no
682	0.43916247575788	no
683	0.3962568229805809	yes
684	0.3914459860085597	yes
685	0.4617560634481339	no
686	0.3976584540073887	yes
687	0.42318558721441324	yes
688	0.4249292299085144	yes
689	0.39344156481427195	yes
690	0.4612654755570467	no
691	0.39859875199257355	no
692	0.4364312267553818	no
693	0.48637499705183473	no
694	0.4188413013097934	yes
695	0.4059661990289036	yes
696	0.4398097403146221	no
697	0.4002298136864379	yes
698	0.411809554169295	no
699	0.42026100187654364	no
700	0.4266135024192122	no
701	0.45108583127627316	no
702	0.4494235313530299	no
703	0.42686992843128196	no
704	0.40120176028314486	yes
705	0.4168342126334627	yes
706	0.3839749755237452	yes
707	0.4286621522039431	no
708	0.44831678422489857	no
709	0.4631780402402	no
710	0.4289365816818516	no
711	0.46227234596079647	no
712	0.3743425663396347	yes
713	0.42910461614384854	no
714	0.46398636021484907	no
715	0.477797055340134	no
716	0.38442834720935043	yes
717	0.4106071042124669	no
718	0.385210009428824	yes
719	0.4314740365908219	yes
720	0.4478222772851003	yes
721	0.4457905599015466	yes
722	0.46056788055299164	no
723	0.48336469474803256	no
724	0.4492525621258769	yes
725	0.4497565241212751	yes
726	0.4585705131641527	yes
727	0.4582436167340325	yes
728	0.40419485830931207	yes
729	0.419709906987006	no
730	0.42111128702201284	no
731	0.42614188465102193	yes
732	0.4787972468947204	no
733	0.42203625959918273	yes
734	0.408663606226017	yes
735	0.4271778623462317	no
736	0.44030789288585476	no
737	0.4567093312698278	yes
738	0.5072292878102634	no
739	0.439501182287495	yes
740	0.40163026066557195	yes
741	0.4454798679598793	no
742	0.42656367171485066	no
743	0.47074969772703845	no
744	0.44692575043880645	no
745	0.4192881666027805	no
746	0.4964552329522214	no
747	0.4578644719752305	no
748	0.4403737071709824	no
749	0.40660627832474905	yes
750	0.389592444345285	yes
751	0.3945949576685905	yes
752	0.4510344235929277	no
753	0.4086864759937443	no
754	0.40618246388730017	no
755	0.41172468551677266	no
756	0.3854752085231803	yes
757	0.41801145809755463	no
758	0.408742817164311	no
759	0.41566722165036857	no
760	0.4227923636560676	no
761	0.41243648083053736	no
762	0.41304678808111733	no
763	0.38272049292091487	yes
764	0.39622981575392874	yes
765	0.41927174500995923	yes
766	0.3994850341657921	yes
767	0.39399025164403473	yes
768	0.41898469686334877	no
769	0.38397966075687234	yes
770	0.4024352513696685	no
771	0.41213958878463974	no
772	0.44570329460792557	no
773	0.4018153867880277	yes
774	0.41481451137722863	no
775	0.399386744717068	yes
776	0.476040049908444	no
777	0.44693152796269126	no
778	0.3832107259257704	yes
779	0.45294457481193895	no
780	0.45468093851445784	no
781	0.44390926832494443	no
782	0.39036967240342674	yes
783	0.43757589696415916	no
784	0.3848884748701649	yes
785	0.44569988267730637	no
786	0.4027290566784454	no
787	0.41601061429105496	no
788	0.3908174160537117	no
789	0.39189550707796866	no
790	0.3995269103115284	yes
791	0.4414606151382559	no
792	0.3941275160417577	yes
793	0.42782614317715123	yes
794	0.40672181481724295	yes
795	0.4501948053182013	no
796	0.41664823001042367	no
797	0.42795343799745306	no
798	0.45800754721167086	no
799	0.43734639392310376	no
800	0.42343761025158316	yes
801	0.43259117545365816	yes
802	0.42431146233510136	yes
803	0.456205864342294	no
804	0.44075839228347924	yes
805	0.4672344727745675	no
806	0.5209720063862594	no
807	0.48638262629151585	no
808	0.47408770946979867	no
809	0.4729148714434386	no
810	0.4929499597228773	no
811	0.45714464533782223	yes
812	0.46908667487589195	no
813	0.44991163029537345	yes
814	0.4791338978211086	no
815	0.47502299835421496	no
816	0.45197125132174804	yes
817	0.480351511206472	no
818	0.5058766353022311	no
819	0.5148389677671007	no
820	0.6827067386428182	no
821	0.5179755792221065	no
822	0.5219877249904975	no
823	0.45040145013317057	yes
824	0.48582773465639334	no
825	0.4599093912706142	no
826	0.4638869374227012	no
827	0.4765655514024241	no
828	0.4679075498383917	no
829	0.4973080153724403	no
830	0.4735496375910985	no
831	0.4645639421531587	yes
832	0.48241082493214354	no
833	0.4937237251722408	no
834	0.5525619849950554	no
835	0.47440788573462606	no
836	0.4955591877497551	no
837	0.5310713356393993	no
838	0.4434602602018607	yes
839	0.5336990566457217	no
840	0.49092597119319387	no
841	0.4894958211408003	no
842	0.48770073393716906	no
843	0.49866190128389265	no
844	0.5128373319956484	no
845	0.4485780054013358	no
846	0.5036147588905729	no
847	0.6763630691587723	no
848	0.5039434521237304	no
849	0.4983123666311651	no
850	0.5559509194181832	no
851	0.469741075801692	no
852	0.4804413753702071	no
853	0.46197039284209285	no
854	0.46470602353499135	yes
855	0.4769448658166388	no
856	0.44287864380206415	yes
857	0.4825552658040773	no
858	0.4719770401453378	no
859	0.4687532277947633	no
860	0.5465413478588151	no
861	0.47041914099315546	no
862	0.49210564785074734	no
863	0.46225897598397775	no
864	0.5335830035537371	no
865	0.4878208740725372	no
866	0.5592607128696941	no
867	0.44684650698144673	yes
868	0.48230395623559824	no
869	0.4695358583961367	yes
870	0.48702207645212603	no
871	0.5001786121474	no
872	0.42865491859524746	yes
873	0.48105692916060594	no
874	0.4203094809743655	yes
875	0.367122306358711	yes
876	0.38881419883963825	no
877	0.4131893823287458	no
878	0.38633168691452896	no
879	0.4514537369429465	no
880	0.4457772335578172	no
881	0.4468404650686905	no
882	0.4360575168275242	no
883	0.43817243461421884	no
884	0.4510046600678473	no
885	0.4032250960785963	no
886	0.4026833575854736	no
887	0.429271401703229	no
888	0.3980074848324648	yes
889	0.3751028497025237	yes
890	0.38765434234217677	yes
891	0.4310772761959802	no
892	0.4510324701801311	no
893	0.40380488602327985	no
894	0.3736684045014522	yes
895	0.3702859750456308	yes
896	0.39262696691860927	no
897	0.4248252663214091	no
898	0.39702464900390083	no
899	0.4107341197093464	no
900	0.4667133688558052	no
901	0.40172313827018685	no
902	0.38396437036816566	yes
903	0.352502959364791	yes
904	0.336531732439431	yes
905	0.3969481100614672	no
906	0.4551406846990281	no
907	0.32248251985052273	yes
908	0.3651028746051255	no
909	0.4085067405940022	no
910	0.33491314820825596	no
911	0.4070791234074969	no
912	0.37754744522597045	no
913	0.36734219821618846	no
914	0.3433119245930283	yes
915	0.38979111801895816	no
916	0.32274352131319733	yes
917	0.3582684059199995	no
918	0.3585845338819609	no
919	0.35737849596043564	no
920	0.38137509273197456	no
921	0.36136497902329406	no
922	0.3416969343394163	no
923	0.32728807978851426	yes
924	0.3701242022232653	no
925	0.3160623421301529	yes
926	0.3600692865734893	no
927	0.37718361819503227	no
928	0.4202784867056813	no
929	0.34563902080954795	no
930	0.3373516702164139	no
931	0.3631826686302983	no
932	0.3857118650489102	no
933	0.3306298358030629	yes
934	0.35495673620398654	no
935	0.35772543039641463	no
936	0.3716217825236108	no
937	0.33119736540095296	yes
938	0.37392992396657787	no
939	0.35909767487248684	no
940	0.3240724493754523	yes
941	0.3863523924246825	no
942	0.356182553084706	no
943	0.45543510648635627	no
944	0.3540267688374325	no
945	0.3798427151830863	no
946	0.3408974487898511	no
947	0.3763861247163116	no
948	0.34860417696095974	no
949	0.3345546877921241	no
950	0.37077309274998443	no
951	0.36795776030133803	no
952	0.4082768985039716	no
953	0.3617671952637626	no
954	0.3602902313251328	no
955	0.3607582192100843	no
956	0.31556952169699953	yes
957	0.36221298259369944	no
958	0.3699094520457263	no
959	0.3782327160056731	no
960	0.32672687316023447	no
961	0.3548059142937589	no
962	0.35042477144342826	no
963	0.34749170630633053	no
964	0.4613857920033779	no
965	0.3570636855286618	no
966	0.32878825414478147	no
967	0.3361249865423324	no
968	0.44798209872813577	no
969	0.32523753060106547	yes
970	0.3387527333347023	no
971	0.32519493682375894	yes
972	0.4186157213407415	no
973	0.3863536564229782	no
974	0.3387577083890288	yes
975	0.31820658938198515	yes
976	0.35483478822473774	no
977	0.3198405262924015	yes
978	0.33376124959500303	no
979	0.3664614573907244	no
980	0.3631242313369061	no
981	0.33163939962933264	no
982	0.3262917277139574	no
983	0.35147773040327507	no
984	0.33078641027952604	no
985	0.3182538540711807	yes
986	0.32921113931021556	no
987	0.3455271743111165	no
988	0.31686671655341264	yes
989	0.31493030105211794	yes
990	0.33118879344389174	no
991	0.29006785617899644	yes
992	0.2800656320750626	yes
993	0.28745621983823705	yes
994	0.28944455936886443	no
995	0.29282561562358833	no
996	0.30735442569312915	no
997	0.33934066655850553	no
998	0.3376193736614144	no
999	0.29164479368762314	no
1000	0.31313995564902025	no
1001	0.27444612261135554	yes
1002	0.2823086704399884	no
1003	0.3018262072424744	no
1004	0.3389579293088541	no
1005	0.3121680602590452	no
1006	0.3076845401761346	no
1007	0.2979175674768136	no
1008	0.32828408069725873	no
1009	0.30316573259278107	no
1010	0.33914241111760646	no
1011	0.33784582474247077	no
1012	0.34137762160733875	no
1013	0.37558839784720055	no
1014	0.36143863006231186	no
1015	0.3171582503999158	no
1016	0.321141550764798	no
1017	0.2645813979709522	yes
1018	0.3011970949459968	no
1019	0.35037422528182766	no
1020	0.28964372014174333	no
1021	0.3171727191021098	no
1022	0.29911854635471175	no
1023	0.3040979904080666	no
1024	0.34346530060354236	no
1025	0.2708151934333834	yes
1026	0.34309477296560825	no
1027	0.3995815571874501	no
1028	0.2895200293071915	no
