Iteration	NRMSE	Accepted
1020	0.15676062973050886	no
1021	0.13689968269564112	no
1022	0.1447281451649654	no
1023	0.12916851746010757	no
1024	0.1753528055368082	no
1025	0.1503928038629718	no
1026	0.16024761378526747	no
1027	0.11846141914276813	yes
1028	0.1315005611135371	no
1029	0.1190048877429644	yes
1030	0.1531527013565873	no
1031	0.10779582590139886	yes
1032	0.1590460419863159	no
1033	0.13854197802074028	no
1034	0.11747252168040527	no
1035	0.14032344132620814	no
1036	0.13791063246503057	no
1037	0.16138105057778893	no
1038	0.09812263183176184	yes
1039	0.11907697672865335	no
1040	0.13795619740642165	no
1041	0.18217654549122872	no
1042	0.17459185718477385	no
1043	0.11536781480641778	no
1044	0.15756230895496626	no
1045	0.13836766052505747	no
1046	0.22241139050267464	no
1047	0.14490038885078263	no
1048	0.1744053575187695	no
1049	0.1489399889706524	no
1050	0.13989031552296058	no
1051	0.1723195770127456	no
1052	0.09693822923604507	yes
1053	0.14856108016517203	no
1054	0.1692958746228516	no
1055	0.13192166444889467	no
1056	0.1575991698181865	no
1057	0.14129907860272642	no
1058	0.1817338028735095	no
1059	0.16363951748240124	no
1060	0.1402847010529384	no
1061	0.14763791166441154	no
1062	0.16789142917317743	no
1063	0.13835506260490185	no
1064	0.1474689436565023	no
1065	0.17596990795163533	no
1066	0.1369772440149513	no
1067	0.20399434834847444	no
1068	0.14275998569716683	no
1069	0.15106066508834456	no
1070	0.14240768246073998	no
1071	0.15095311409709483	no
1072	0.14542217876791477	no
1073	0.1337736996343317	no
1074	0.15056181491809137	no
1075	0.14345077995656882	no
1076	0.14028609800343797	no
1077	0.1288553174713231	no
1078	0.14047360874519518	no
1079	0.15917704027284438	no
1080	0.10886235833160353	no
1081	0.12534829067361103	no
1082	0.12227396570451576	no
1083	0.1485900078606155	no
1084	0.14120085238012514	no
1085	0.1759176588465612	no
1086	0.15755173789361795	no
1087	0.13633002906876948	no
1088	0.14186957161292563	no
1089	0.1446215045794253	no
1090	0.10216678826923793	no
1091	0.15927176363198806	no
1092	0.17319069377501292	no
1093	0.13818134719682387	no
1094	0.10220628689181131	no
1095	0.12945111304357945	no
1096	0.14537492738649752	no
1097	0.11453396003153699	no
1098	0.14828806931077845	no
1099	0.1538376565582831	no
1100	0.21030859574154345	no
1101	0.1487793280973426	no
1102	0.1492260230984994	no
1103	0.14359703987022304	no
1104	0.1815926429411465	no
1105	0.17563755337665055	no
1106	0.1276991281459228	no
1107	0.1573998710236	no
1108	0.125738884548646	no
1109	0.13422197811999295	no
1110	0.13528608158562014	no
1111	0.18003783704078632	no
1112	0.18946023807913248	no
1113	0.12834794756494713	no
1114	0.14744263212404138	no
1115	0.12206979009062635	no
1116	0.16600050575172634	no
1117	0.08750759054032592	yes
1118	0.1331482360698478	no
1119	0.15411339855724907	no
1120	0.15198114651651765	no
1121	0.1928406953100743	no
1122	0.15075277230054906	no
1123	0.16376388147896656	no
1124	0.14168505436478204	no
1125	0.13910089278099658	no
1126	0.12877143847382286	no
1127	0.1619879961646576	no
1128	0.14005232067653664	no
1129	0.1563217169055063	no
1130	0.16578114607709357	no
1131	0.16152191643647848	no
1132	0.1601982688319389	no
1133	0.15895794432903906	no
1134	0.1671317214107906	no
1135	0.15089863955619276	no
1136	0.10804689105753999	no
1137	0.15096951712171022	no
1138	0.12061906739511792	no
1139	0.11101848853237256	no
1140	0.1355256089893854	no
1141	0.13630167026267728	no
1142	0.1493948999975385	no
1143	0.12556795056835982	no
1144	0.16862211910294853	no
1145	0.12375106083932813	no
1146	0.12586982502709626	no
1147	0.11058836137293511	no
1148	0.133071302053863	no
1149	0.14186625136113135	no
1150	0.1438582915670419	no
1151	0.1359700094976087	no
1152	0.14574190587799454	no
1153	0.14048981724230966	no
1154	0.12729244888767738	no
1155	0.15907105932936466	no
1156	0.12437062828863767	no
1157	0.15026940434940497	no
1158	0.13777998799941577	no
1159	0.13908375934998235	no
1160	0.09188537498664424	no
1161	0.10980205045277301	no
1162	0.12662139206586884	no
1163	0.15703912558337957	no
1164	0.12607515463640925	no
1165	0.15413252427128263	no
1166	0.14322972291024438	no
1167	0.15945083504612345	no
1168	0.1503525101128542	no
1169	0.12380327384557517	no
1170	0.13290155833714049	no
1171	0.17400302161605782	no
1172	0.09876605335786388	no
1173	0.18059620806761886	no
1174	0.15795383570364027	no
1175	0.14289542929050328	no
1176	0.12558503704731963	no
1177	0.12862256565274877	no
1178	0.14386425020198054	no
1179	0.11040306375511617	no
1180	0.1596672903620421	no
1181	0.11562504272095732	no
1182	0.147188892786655	no
1183	0.1603842833082319	no
1184	0.15368049127681926	no
1185	0.13878449434221715	no
1186	0.11147547524805805	no
1187	0.11006381101373451	no
1188	0.14942084642415315	no
1189	0.18650488463394102	no
1190	0.17813361508265527	no
1191	0.15302056703793177	no
1192	0.14990468490297038	no
1193	0.14831458662730176	no
1194	0.13290142250418283	no
1195	0.169841837276956	no
1196	0.09914784671260586	no
1197	0.2085861307498653	no
1198	0.13879604668687082	no
1199	0.14393420704633927	no
1200	0.15523810909283817	no
1201	0.1793545369564579	no
1202	0.14958924974196192	no
1203	0.12808196842496863	no
1204	0.14945497580113948	no
1205	0.1637327618308235	no
1206	0.17265700012045251	no
1207	0.1959634593907821	no
1208	0.15054759811164609	no
1209	0.12936844090467972	no
1210	0.1440827699446042	no
1211	0.13974831169035218	no
1212	0.16916446353894424	no
1213	0.17409294205719608	no
1214	0.16017524659905719	no
1215	0.1507253307668562	no
1216	0.16631267074411724	no
1217	0.19343844537073904	no
1218	0.18466161411090018	no
1219	0.19426074006803865	no
1220	0.14789621190334767	no
1221	0.12871579161569952	no
1222	0.15611822316343646	no
1223	0.18447091269153906	no
1224	0.1500257189685497	no
1225	0.16238959188814162	no
1226	0.16913975478558976	no
1227	0.12892253131371811	no
1228	0.11341552281389383	no
1229	0.14494892040872695	no
1230	0.17893113803525015	no
1231	0.1560293586574829	no
1232	0.1210309321093065	no
1233	0.14041505424017245	no
1234	0.15255779798520416	no
1235	0.09549992974350681	no
1236	0.20757674443995644	no
1237	0.14954953310479066	no
1238	0.15820731378300135	no
1239	0.16447921121856365	no
1240	0.13078630908433334	no
1241	0.13572718872747855	no
1242	0.1314253573926855	no
1243	0.13758358976321453	no
1244	0.15564670239281275	no
1245	0.1131626717254845	no
1246	0.16892677051004443	no
1247	0.13616142771238302	no
1248	0.14823753277095716	no
1249	0.12958871070383202	no
1250	0.15951230422942625	no
1251	0.1273318976768956	no
1252	0.19524447114722288	no
1253	0.15142133838818173	no
1254	0.10872280338996544	yes
1255	0.14863106728498016	no
1256	0.10149623071909536	yes
1257	0.11800576556644121	no
1258	0.10091768856704077	yes
1259	0.1789357334837066	no
1260	0.12793326809930444	no
1261	0.13288069915075532	no
1262	0.1340680576094515	no
1263	0.13684621900579771	no
1264	0.12245297205888495	no
1265	0.12142430411068687	no
1266	0.12509845141466808	no
1267	0.1335412981674054	no
1268	0.14442229400570142	no
1269	0.12962472799917854	no
1270	0.1008641608333209	yes
1271	0.1204006044343438	no
1272	0.12493066081397157	no
1273	0.14597666893515995	no
1274	0.13195775507011878	no
1275	0.12838999574027485	no
1276	0.08390357114162905	yes
1277	0.11871807961723342	no
1278	0.10260006569438529	no
1279	0.14585262474931368	no
1280	0.1452580248535497	no
1281	0.1272903619151907	no
1282	0.11909153730327082	no
1283	0.15033731412386406	no
1284	0.10738121876860952	no
1285	0.12014668968154858	no
1286	0.11843475899669777	no
1287	0.13294897606548522	no
1288	0.10852269869866588	no
1289	0.12788930183662992	no
1290	0.10034491876619506	no
1291	0.16790646835288162	no
1292	0.15153930130703028	no
1293	0.1530268706935831	no
1294	0.12304390149420015	no
1295	0.11429229336642886	no
1296	0.11508682943729098	no
1297	0.14900935193402076	no
1298	0.10829430901721249	no
1299	0.14931911696391106	no
1300	0.1113434619694313	no
1301	0.14287855748160608	no
1302	0.09219782974265443	no
1303	0.17624467485885653	no
1304	0.13468696893317045	no
1305	0.15495345558226767	no
1306	0.17076537099834468	no
1307	0.11953315657804899	no
1308	0.12373340988360705	no
1309	0.12327810166033513	no
1310	0.11042532644262082	no
1311	0.1241043211540699	no
1312	0.1084306685553527	no
1313	0.1581023861636848	no
1314	0.12557252059861737	no
1315	0.13523347247882792	no
1316	0.09335205399127226	no
1317	0.1554079179633179	no
1318	0.15757836969489847	no
1319	0.1415048269595411	no
1320	0.10283690213462826	no
1321	0.1418710139191937	no
1322	0.14205924965639014	no
1323	0.14582205184637045	no
1324	0.10263429312268489	no
1325	0.12638749603863583	no
1326	0.1580919132400972	no
1327	0.12475442210310134	no
1328	0.10415175985648617	no
1329	0.12000984472005179	no
1330	0.14411107534834475	no
1331	0.12820360182771456	no
1332	0.12764742697152834	no
1333	0.10986478713020659	no
1334	0.1427731743904372	no
1335	0.12553317910868775	no
1336	0.10330664372001219	no
1337	0.13028330671262667	no
1338	0.1337432665674797	no
1339	0.1387542527132809	no
1340	0.12439425437606955	no
1341	0.12185052029384391	no
1342	0.1190129310773254	no
1343	0.12857695640011244	no
1344	0.10426996862006155	no
1345	0.1102262437302239	no
1346	0.14426321965640979	no
1347	0.11048568065195247	no
1348	0.1551137588112366	no
1349	0.11039394827452069	no
1350	0.1035097189036156	no
1351	0.14349256980028333	no
1352	0.11620360206112575	no
1353	0.14795093998265585	no
1354	0.1810178767908026	no
1355	0.10855675162727112	no
1356	0.12239253212801059	no
1357	0.1392280190312931	no
1358	0.10297994345213753	no
1359	0.14191545212385107	no
1360	0.1263969189939772	no
1361	0.1450853279200387	no
1362	0.12743223949407137	no
1363	0.13604774753900903	no
1364	0.10014581064725725	no
1365	0.12166571929812729	no
1366	0.0987991497718153	no
1367	0.14510539738534076	no
1368	0.14014518097096473	no
1369	0.12683548733739716	no
1370	0.12738961144992714	no
1371	0.11728244949517803	no
1372	0.12364419713326436	no
1373	0.13646643336997846	no
1374	0.13775291049274674	no
1375	0.10575094410360286	no
1376	0.09473102852147493	no
1377	0.09138230027419196	no
1378	0.08050250552671744	yes
1379	0.0951699459369843	no
1380	0.12129685369804859	no
1381	0.0922042579065782	yes
1382	0.11270293555545023	no
1383	0.15139949009821696	no
1384	0.09266659190179843	yes
1385	0.10580542521564897	no
1386	0.150424544151424	no
1387	0.09519600852058745	no
1388	0.11577462893289452	no
1389	0.10624564393368889	no
1390	0.11590468854815116	no
1391	0.12006888955479166	no
1392	0.1325388814406144	no
1393	0.12320206375697358	no
1394	0.1176689761853255	no
1395	0.08828270471337062	yes
1396	0.0762218909280496	yes
1397	0.09521275424815	no
1398	0.07203874845723231	yes
1399	0.10509359978577015	no
1400	0.07353872077661934	yes
1401	0.07765792985826434	no
1402	0.08294627593529717	no
1403	0.09063198483244289	no
1404	0.07210473811338142	yes
1405	0.09070799964787198	no
1406	0.0997131674667938	no
1407	0.09517045131531116	no
1408	0.08725114326442335	yes
1409	0.08126618663260637	yes
1410	0.07249640559636823	yes
1411	0.08023574421533647	no
1412	0.09584040289002449	no
1413	0.06366406141819632	yes
1414	0.0751579725569015	yes
1415	0.07816921218698385	yes
1416	0.09211804762746277	no
1417	0.08597308828749976	no
1418	0.10245943519925171	no
1419	0.11969978835324115	no
1420	0.07591099546468762	yes
1421	0.1484962858978424	no
1422	0.12158043261360425	no
1423	0.061991454125699154	yes
1424	0.08075591609196449	no
1425	0.16717480207182248	no
1426	0.06986007639368778	no
1427	0.09413139247932133	no
1428	0.07441410954204285	no
1429	0.09015903906496099	no
1430	0.09359078280781645	no
1431	0.10294365552863256	no
1432	0.10057307490898333	no
1433	0.09814042253027837	no
1434	0.07699110953223166	no
1435	0.08243831146860521	no
1436	0.07877406649240454	no
1437	0.059183949173352186	yes
1438	0.0963970801777503	no
1439	0.09169339714211144	no
1440	0.12138830515425587	no
1441	0.0939939777635808	no
1442	0.0745621085208666	no
1443	0.1089583272657748	no
1444	0.08936013015721915	no
1445	0.09701177989840383	no
1446	0.09525578608704609	no
1447	0.07839615162900639	no
1448	0.07400116949644348	no
1449	0.10444366286162483	no
1450	0.12248581118176666	no
1451	0.06363570339083313	yes
1452	0.07238864608827879	no
1453	0.08794362822926953	no
1454	0.10136680007374588	no
1455	0.08488121073974551	no
1456	0.07847449883595824	no
1457	0.0827364742585815	no
1458	0.09162256096940258	no
1459	0.07823729683173059	no
1460	0.08950335665078535	no
1461	0.09092737008048353	no
1462	0.07927707463722278	no
1463	0.07811662899830213	no
1464	0.07241462373874265	no
1465	0.07754642556939438	no
1466	0.11242062476189829	no
1467	0.07057259356156288	no
1468	0.0941558136501141	no
1469	0.07372823742937819	no
1470	0.09812270108007265	no
1471	0.10606412996489711	no
1472	0.10161229004999513	no
1473	0.10843670083425795	no
1474	0.08718177640707096	no
1475	0.08661141741312071	no
1476	0.08553827049813399	no
1477	0.11070312962537865	no
1478	0.08135112595293655	no
1479	0.08184492384237287	no
1480	0.09334516182535718	no
1481	0.08312068257681503	no
1482	0.08972031850586275	no
1483	0.0812796240809718	no
1484	0.09054158672688706	no
1485	0.0813834880747666	no
1486	0.09758716136048869	no
1487	0.06838430111843065	no
1488	0.10989653741706724	no
1489	0.09378317453565198	no
1490	0.10857260416437327	no
1491	0.08625728147868968	no
1492	0.11934278103149608	no
1493	0.09701335191320143	no
1494	0.08621598245559396	no
1495	0.07907722012377091	no
1496	0.10237148577924016	no
1497	0.08848674561799534	no
1498	0.0844187749466836	no
1499	0.08381767321484514	no
1500	0.07243961497544314	no
1501	0.09745359161111429	no
1502	0.09783159286653005	no
1503	0.09037995586302076	no
1504	0.058911589712940776	yes
1505	0.06335864753507507	yes
1506	0.07068344316772789	yes
1507	0.09265410748216	no
1508	0.08993537963183634	no
1509	0.08499053132707722	no
1510	0.06771403475196651	yes
1511	0.0922746994517254	no
1512	0.09622076962917274	no
1513	0.07473531230339739	no
1514	0.08693896134404962	no
1515	0.08191691066235084	no
1516	0.09047491941334947	no
1517	0.08144200821891372	no
1518	0.052619333819098064	yes
1519	0.07655843283528861	no
1520	0.08007373072690682	no
1521	0.09967735245557287	no
1522	0.07396989869957855	no
1523	0.06531333858353057	no
1524	0.0955328657330714	no
1525	0.08843891200192633	no
1526	0.11786506317755112	no
1527	0.07021100170361533	no
1528	0.11335009040499695	no
1529	0.07748807331907877	no
1530	0.10931469889072759	no
1531	0.09504605177452814	no
1532	0.06877068260114731	no
1533	0.06531953275102423	no
1534	0.08900385461369413	no
1535	0.09674481565152578	no
1536	0.06187687527882644	no
1537	0.07283598206415816	no
1538	0.09074887335622524	no
1539	0.07922121302653354	no
1540	0.08934014830162228	no
1541	0.08486528698836099	no
1542	0.09133499487337415	no
1543	0.08413402032243883	no
1544	0.0738988276791475	no
1545	0.07590674029682332	no
1546	0.07309717713494268	no
1547	0.08859143179577367	no
1548	0.0663726322446044	no
1549	0.07113627303884154	no
1550	0.10016244709607776	no
1551	0.09550766598847149	no
1552	0.0929105066648519	no
1553	0.08917552645746075	no
1554	0.09343915708763016	no
1555	0.08490026837913041	no
1556	0.07256091654418977	no
1557	0.08131578500941938	no
1558	0.08504675594588064	no
1559	0.07789471748247394	no
1560	0.07090604003334776	no
1561	0.06529003415627788	no
1562	0.09718854580827262	no
1563	0.06941531184551408	no
1564	0.07007565913592934	no
1565	0.0761008392030118	no
1566	0.08341563302610007	no
1567	0.06478725847121258	no
1568	0.08571820271724272	no
1569	0.08568544547721522	no
1570	0.06057537863151318	no
1571	0.09214260433338113	no
1572	0.08108655971006812	no
1573	0.08939374220364243	no
1574	0.0696770034533891	no
1575	0.0778827698821672	no
1576	0.09100512751563895	no
1577	0.09265373770268108	no
1578	0.0809849241207417	no
1579	0.06315541368396069	no
1580	0.06835247105818784	no
1581	0.0649805228980536	no
1582	0.0689873150485872	no
1583	0.07453132086785501	no
1584	0.07392899374097517	no
1585	0.08016684256799789	no
1586	0.08746530261061898	no
1587	0.05924744780555452	yes
1588	0.08618211840569036	no
1589	0.18797426706922685	no
1590	0.09424493477394924	no
1591	0.06971641698653636	no
1592	0.061199491882796685	yes
1593	0.06436408517964336	no
1594	0.07134499165669421	no
1595	0.07106821732778547	no
1596	0.08424837764223618	no
1597	0.08967963987831833	no
1598	0.07436932355621145	no
1599	0.11118694537576546	no
1600	0.10244186445914978	no
1601	0.08700025620123575	no
1602	0.08222682048040843	no
1603	0.07486249563860191	no
1604	0.07706271913374145	no
1605	0.11182900960941462	no
1606	0.09355254364585618	no
1607	0.08595049517110787	no
1608	0.08780295139808009	no
1609	0.0811085798646965	no
1610	0.2950010070257067	no
1611	0.060197724214527626	yes
1612	0.0897975500459849	no
1613	0.09043910645468882	no
1614	0.12787124338979397	no
1615	0.08391718591663043	no
1616	0.08210124411026742	no
1617	0.07745097812841449	no
1618	0.07274167533535153	no
1619	0.07739823852146517	no
1620	0.08377111543751718	no
1621	0.08827507931957297	no
1622	0.09471750656648403	no
1623	0.07945763328228934	no
1624	0.10230691687059519	no
1625	0.09994099945401876	no
1626	0.09677144709470707	no
1627	0.07792011309380083	no
1628	0.08809094638667443	no
1629	0.0896463094661585	no
1630	0.09106333774537899	no
1631	0.10165043694721705	no
1632	0.07695783095051713	no
1633	0.06210948472133385	yes
1634	0.09653401772940488	no
1635	0.09642458670767379	no
1636	0.06363147462370915	yes
1637	0.08100711211351674	no
1638	0.07929488387181717	no
1639	0.07496141461204782	no
1640	0.12101437411520129	no
1641	0.08017628588175624	no
1642	0.09563547030581432	no
1643	0.07816856799569104	no
1644	0.10268232590524491	no
1645	0.08710987098671387	no
1646	0.1160377692204162	no
1647	0.10245476749209119	no
1648	0.09480288033400704	no
1649	0.06025447207225438	yes
1650	0.07255516899857588	no
1651	0.08531359924628361	no
1652	0.09638380926801315	no
1653	0.09700972085863935	no
1654	0.09576838144292758	no
1655	0.09278543771449345	no
1656	0.0763676570320692	no
1657	0.0904431757217344	no
1658	0.1267470702912117	no
1659	0.06870387524859606	no
1660	0.10609961494884716	no
1661	0.08862822633516437	no
1662	0.08996864082262658	no
1663	0.09898980417763781	no
1664	0.0674969156681879	no
1665	0.10217118091062426	no
1666	0.07374818590439629	no
1667	0.07014992466450196	no
1668	0.08672151262807427	no
1669	0.09435407842622712	no
1670	0.07822701142592314	no
1671	0.09339744058480248	no
1672	0.07417688364273399	no
1673	0.06398305000372582	no
1674	0.07073810088541731	no
1675	0.07047519338151913	no
1676	0.07182610711257616	no
1677	0.09795063074883055	no
1678	0.09600410243852531	no
1679	0.07397169822901936	no
1680	0.07961464745235101	no
1681	0.08278040132613305	no
1682	0.09357202134367998	no
1683	0.09792147549394697	no
1684	0.0808462883417547	no
1685	0.1724732313143186	no
1686	0.06813573761601634	no
1687	0.07733505433229165	no
1688	0.061620777263542335	yes
1689	0.07026002574688	no
1690	0.10051558168221997	no
1691	0.07955309171463862	no
1692	0.08901726555448597	no
1693	0.08058377395316017	no
1694	0.11011692158901443	no
1695	0.061149073129501054	yes
1696	0.06944505432646701	no
1697	0.09641916317873454	no
1698	0.08870525961339681	no
1699	0.07627261230925203	no
1700	0.10472588625126784	no
1701	0.09960432842702543	no
1702	0.11106552757024606	no
1703	0.1013672796518877	no
1704	0.07157018048115982	no
1705	0.08096864735378896	no
1706	0.07862871295550562	no
1707	0.08613918184116891	no
1708	0.08857835285874126	no
1709	0.06799132212475584	no
1710	0.07537924127873002	no
1711	0.09023855069571868	no
1712	0.10312626719979613	no
1713	0.06048012601118827	yes
1714	0.10010996670441996	no
1715	0.071890475645652	no
1716	0.08770164853371276	no
1717	0.10243802419205221	no
1718	0.08538024463708821	no
1719	0.11100188186130484	no
1720	0.07175065753618891	no
1721	0.12049469845623084	no
1722	0.08212938857281014	no
1723	0.11607040051263655	no
1724	0.088899945220744	no
1725	0.06514613678550564	yes
1726	0.08869215060058662	no
1727	0.09127938203098891	no
1728	0.14535424917371578	no
1729	0.08958309596790281	no
1730	0.09176203306237841	no
1731	0.08074355685456465	no
1732	0.08346895609001322	no
1733	0.11644233227985545	no
1734	0.10363686870968973	no
1735	0.09045159638919785	no
1736	0.11246334495661721	no
1737	0.07734610323533558	no
1738	0.08522079294393868	no
1739	0.07729336718155976	no
1740	0.07687797346357433	no
1741	0.09477916416343518	no
1742	0.0656838481878999	yes
1743	0.0851002736195764	no
1744	0.09287695561708807	no
1745	0.07738551993235994	yes
1746	0.08287638359566309	no
1747	0.11612357116190225	no
1748	0.08941089571347782	yes
1749	0.09665606851765245	no
1750	0.09533307533684802	no
1751	0.08133413646783474	yes
1752	0.08861797930845101	yes
1753	0.09525690396929724	no
1754	0.08254173988378906	yes
1755	0.09647401776050142	no
1756	0.0680203237129403	yes
1757	0.11352033349729658	no
1758	0.09424502270074207	no
1759	0.07223073440636145	no
1760	0.09654745247119777	no
1761	0.08497463467321087	no
1762	0.12392857663701451	no
1763	0.10269110751656448	no
1764	0.08768250951586105	no
1765	0.09751077311748708	no
1766	0.10970382701439814	no
1767	0.09954186018158766	no
1768	0.10210533662965411	no
1769	0.08815329867431966	no
1770	0.07710589941531101	no
1771	0.11287440081485227	no
1772	0.09032912706788841	no
1773	0.0796136100526269	no
1774	0.13447296636966963	no
1775	0.07229722534900977	no
1776	0.09840890894273896	no
1777	0.08005884328233331	no
1778	0.09288017023949223	no
1779	0.08160227946053299	no
1780	0.08985155785516262	no
1781	0.10329650468723323	no
1782	0.07404757885854563	yes
1783	0.07063722563447035	yes
1784	0.09692244643839425	no
1785	0.1022493057428634	no
1786	0.09500304265783803	no
1787	0.09294486797094387	no
1788	0.09073331402141212	no
1789	0.10156179274442799	no
1790	0.1081461305515502	no
1791	0.06614524997921939	yes
1792	0.06744704386507805	no
1793	0.09084690926947543	no
1794	0.10003286735153899	no
1795	0.08878662749191692	no
1796	0.11632875247599932	no
1797	0.0764503037050077	no
1798	0.09224009802407775	no
1799	0.09505042146405374	no
1800	0.07091572065493626	yes
1801	0.07664777469328805	no
1802	0.09883128170075471	no
1803	0.11039479800568557	no
1804	0.10113751323555954	no
1805	0.11321728021134451	no
1806	0.0876274756558466	no
1807	0.08935883309714399	no
1808	0.08185221165160966	no
1809	0.0931279440562599	no
1810	0.0660163708638842	yes
1811	0.0753297144165354	no
1812	0.08072536802021503	no
1813	0.09168396235147215	no
1814	0.08367763135496879	no
1815	0.08121360937405309	no
1816	0.08742913286673364	no
1817	0.10969266179449595	no
1818	0.08444750263176315	no
1819	0.09537123114469793	no
1820	0.11255958209829257	no
1821	0.0874973456073172	no
1822	0.08374557877279776	no
1823	0.3150906817336541	no
1824	0.07957450805546758	no
1825	0.10742768466263397	no
1826	0.07582097253429769	no
1827	0.10147224593896835	no
1828	0.09676054540269917	no
1829	0.08154238451978424	no
1830	0.09943504723041456	no
1831	0.11277605757405412	no
1832	0.09264825271743814	no
1833	0.08307995023196799	no
1834	0.09364112240947363	no
1835	0.08516934413863768	no
1836	0.10725458563101142	no
1837	0.0844237398393174	no
1838	0.08647199916824544	no
1839	0.08406637271483318	no
1840	0.09785873622264547	no
1841	0.10444391543284041	no
1842	0.07839730047137623	no
1843	0.07290614097153741	no
1844	0.0869430073351362	no
1845	0.10468752141624414	no
1846	0.09392071064074368	no
1847	0.09118959377907605	no
1848	0.07753203658526364	no
1849	0.08312205385262932	no
1850	0.07690151234887314	no
1851	0.1063411639469407	no
1852	0.08802715259581101	no
1853	0.07909745891797888	no
1854	0.0869079732422877	no
1855	0.09223234591405054	no
1856	0.1065795077730004	no
1857	0.1282019252792805	no
1858	0.0872158313375887	no
1859	0.09277455911706871	no
1860	0.09130802069318784	no
1861	0.2861053462312894	no
1862	0.0775187182540855	no
1863	0.10817707321560681	no
1864	0.09461637507586218	no
1865	0.11526791353650574	no
1866	0.10905314541000823	no
1867	0.13579208918762656	no
1868	0.10323120272973456	no
1869	0.08649158522704918	no
1870	0.1023056243392435	no
1871	0.0923740160579654	no
1872	0.09746175419126933	no
1873	0.08017976260751308	no
1874	0.08722460136142428	no
1875	0.10275447945821263	no
1876	0.08280808713894626	no
1877	0.10161053572649043	no
1878	0.08780124884914599	no
1879	0.08751428912143551	no
1880	0.08256727665696605	no
1881	0.10536155608540247	no
1882	0.10202079756705418	no
1883	0.10449257428076342	no
1884	0.10148762200633617	no
1885	0.09285411328157511	no
1886	0.1011622517662254	no
1887	0.0742195920069818	no
1888	0.11172888184361969	no
1889	0.08548593284103086	no
1890	0.07684550378673281	no
1891	0.09106758513411335	no
1892	0.09579033985233247	no
1893	0.0788638120885027	no
1894	0.07875374368892281	no
1895	0.09297031210464642	no
1896	0.0914323355474206	no
1897	0.10261511978144477	no
1898	0.06422014150264642	yes
1899	0.10147197897214467	no
1900	0.11517245135442106	no
1901	0.09336817826274468	no
1902	0.1215594226569691	no
1903	0.08053667016543369	no
1904	0.09440131889618097	no
1905	0.09931405381199519	no
1906	0.09961954149353759	no
1907	0.10313839986158164	no
1908	0.07533930182998523	no
1909	0.11421843061868764	no
1910	0.08290881932877114	no
1911	0.09631785149827556	no
1912	0.10029737798658163	no
1913	0.09525911398355036	no
1914	0.0701527485554478	no
1915	0.10126773234018095	no
1916	0.08272996371443786	no
1917	0.06896926986729736	no
1918	0.08734198820617563	no
1919	0.10076027666939287	no
1920	0.08066329978577594	no
1921	0.10915597193491015	no
1922	0.09099464449331655	no
1923	0.09785916035126614	no
1924	0.07839615540734861	no
1925	0.10173277128068903	no
1926	0.09103363438766876	no
1927	0.09555123298050307	no
1928	0.08532157869911382	no
1929	0.0903950280833653	no
1930	0.09541935450186838	no
1931	0.08596485448561364	no
1932	0.08134679438416643	no
1933	0.08280284599021955	no
1934	0.09166932344666119	no
1935	0.08626843568440595	no
1936	0.09857423378955354	no
1937	0.08728982932195765	no
1938	0.085625943349805	no
1939	0.08673874771333505	no
1940	0.08940365123520506	no
1941	0.08187537968485087	no
1942	0.10201496610515681	no
1943	0.07502113707292951	no
1944	0.0845827643596309	no
1945	0.05070769410130572	yes
1946	0.0850018695027982	no
1947	0.09571845808601613	no
1948	0.09910148933031526	no
1949	0.11095094670601087	no
1950	0.0799043357410019	no
1951	0.10399044677813851	no
1952	0.09088123393500791	no
1953	0.08030497592779795	no
1954	0.12702744715053405	no
1955	0.08553827547053579	no
1956	0.08223598547359086	no
1957	0.07485982483878811	no
1958	0.10946679018569921	no
1959	0.09625310401772602	no
1960	0.09018709238018545	no
1961	0.09258352788218212	no
1962	0.09535987357305221	no
1963	0.0723659214741782	no
1964	0.0814267126257354	no
1965	0.10170467651615246	no
1966	0.0789480598052426	no
1967	0.07642127967492536	no
1968	0.07347646006312536	no
1969	0.09564186262617043	no
1970	0.09606323388434605	no
1971	0.06926164815259461	no
1972	0.07514724693237379	no
1973	0.07781465315643075	no
1974	0.09316552948307873	no
1975	0.0961224272094476	no
1976	0.08843539621828127	no
1977	0.08589856869401646	no
1978	0.08123042178491359	no
1979	0.107420244791673	no
1980	0.08595570898398534	no
1981	0.07393948971717551	no
1982	0.13003400952372335	no
1983	0.09493902393954494	no
1984	0.09381110784963369	no
1985	0.0720921811701536	no
1986	0.07974213581380925	no
1987	0.0942143964852058	no
1988	0.08409436865240434	no
1989	0.08890212724784274	no
1990	0.09500686777573708	no
1991	0.0891666278790569	no
1992	0.08121703522719785	no
1993	0.07219521654658674	no
1994	0.09703644794367054	no
1995	0.088124938448839	no
1996	0.08908819961475133	no
1997	0.08128324038320596	no
1998	0.07084516846368549	no
1999	0.08608956406266215	no
2000	0.09376186484675549	no
2001	0.09228045044129139	no
2002	0.09517216259619272	no
2003	0.10666515823888569	no
2004	0.06475928554624671	no
2005	0.06569408390488564	no
2006	0.09514903156627819	no
2007	0.07582922078413276	no
2008	0.09339587359128905	no
2009	0.09841711740487336	no
2010	0.07925498875240752	no
2011	0.09198821272250131	no
2012	0.0718414607692195	no
2013	0.0813046701737236	no
2014	0.09111530648100603	no
