time	species	protein	transcript	ribo_density
13	protein2	0.0	1.5	0.85
13	r0	3.9	0.0	0.0
13	r1	3.1	0.0	0.0
13	rnapol	0.1	0.0	0.0
14	__protein1_rbs	1.7	0.0	0.0
14	__protein2_rbs	1.2	0.0	0.0
14	__protein3_rbs	0.0	0.0	0.0
14	__ribosome	85.9	0.0	0.0
14	__rnase_site_ext	4.3	0.0	0.0
14	p0	0.9	0.0	0.0
14	protein1	10.5	3.9	3.0833333
14	protein2	0.0	2.1	0.9833334
14	r0	4.1	0.0	0.0
14	r1	3.4	0.0	0.0
14	rnapol	0.0	0.0	0.0
15	__protein1_rbs	1.7	0.0	0.0
15	__protein2_rbs	0.7	0.0	0.0
15	__protein3_rbs	0.0	0.0	0.0
15	__ribosome	84.3	0.0	0.0
15	__rnase_site_ext	4.3	0.0	0.0
15	p0	1.0	0.0	0.0
15	protein1	12.7	4.1	2.885
15	protein2	0.0	2.3	1.6166668000000002
15	r0	4.1	0.0	0.0
15	r1	3.5	0.0	0.0
15	rnapol	0.0	0.0	0.0
16	__protein1_rbs	1.0	0.0	0.0
16	__protein2_rbs	1.2	0.0	0.0
16	__protein3_rbs	0.0	0.0	0.0
16	__ribosome	82.1	0.0	0.0
16	__rnase_site_ext	4.3	0.0	0.0
16	p0	1.0	0.0	0.0
16	protein1	15.0	4.1	3.0816667
16	protein2	0.1	2.7	1.9166667
16	r0	4.1	0.0	0.0
16	r1	3.7	0.0	0.0
16	rnapol	0.4	0.0	0.0
17	__protein1_rbs	1.7	0.0	0.0
17	__protein2_rbs	0.9	0.0	0.0
17	__protein3_rbs	0.0	0.0	0.0
17	__ribosome	80.9	0.0	0.0
17	__rnase_site_ext	4.4	0.0	0.0
17	p0	0.8	0.0	0.0
17	protein1	17.2	4.1	3.015
17	protein2	0.6	2.9	2.3166667000000003
17	r0	4.0	0.0	0.0
17	r1	3.8	0.0	0.0
17	rnapol	0.8	0.0	0.0
18	__protein1_rbs	1.8	0.0	0.0
18	__protein2_rbs	1.2	0.0	0.0
18	__protein3_rbs	0.1	0.0	0.0
18	__ribosome	79.7	0.0	0.0
18	__rnase_site_ext	4.5	0.0	0.0
18	p0	0.9	0.0	0.0
18	protein1	19.2	4.1	3.005
18	protein2	1.1	3.1	2.475
18	protein3	0.0	0.1	0.0
18	r0	4.2	0.0	0.0
18	r1	3.9	0.0	0.0
18	rnapol	1.0	0.0	0.0
19	__protein1_rbs	1.6	0.0	0.0
19	__protein2_rbs	1.0	0.0	0.0
19	__protein3_rbs	0.1	0.0	0.0
19	__ribosome	78.1	0.0	0.0
19	__rnase_site_ext	4.8	0.0	0.0
19	p0	0.8	0.0	0.0
19	protein1	21.5	4.2	3.05
19	protein2	2.0	3.2	2.7833333
19	protein3	0.0	0.2	0.1
19	r0	4.2	0.0	0.0
19	r1	4.0	0.0	0.0
19	rnapol	1.1	0.0	0.0
20	__protein1_rbs	1.1	0.0	0.0
20	__protein2_rbs	1.4	0.0	0.0
20	__protein3_rbs	0.2	0.0	0.0
20	__ribosome	78.1	0.0	0.0
20	__rnase_site_ext	5.3	0.0	0.0
20	p0	0.5	0.0	0.0
20	protein1	24.1	4.1	3.2083333
20	protein2	3.9	3.2	2.6916667000000003
20	protein3	0.0	0.3	0.2
20	r0	4.4	0.0	0.0
20	r1	4.1	0.0	0.0
20	rnapol	0.6	0.0	0.0
21	__protein1_rbs	1.3	0.0	0.0
21	__protein2_rbs	1.2	0.0	0.0
21	__protein3_rbs	0.1	0.0	0.0
21	__ribosome	76.7	0.0	0.0
21	__rnase_site_ext	5.3	0.0	0.0
21	p0	0.9	0.0	0.0
21	protein1	26.8	4.4	3.0366667
21	protein2	5.2	3.3	2.9166666
21	protein3	0.0	0.5	0.5
21	r0	4.9	0.0	0.0
21	r1	4.2	0.0	0.0
21	rnapol	0.8	0.0	0.0
22	__protein1_rbs	1.8	0.0	0.0
22	__protein2_rbs	1.6	0.0	0.0
22	__protein3_rbs	0.2	0.0	0.0
22	__ribosome	75.7	0.0	0.0
22	__rnase_site_ext	5.4	0.0	0.0
22	p0	0.6	0.0	0.0
22	protein1	29.1	4.9	2.8666666000000003
22	protein2	6.9	3.3	2.8333333
22	protein3	0.0	0.6	0.8
22	r0	4.9	0.0	0.0
22	r1	4.1	0.0	0.0
22	rnapol	0.6	0.0	0.0
23	__protein1_rbs	2.2	0.0	0.0
23	__protein2_rbs	1.1	0.0	0.0
23	__protein3_rbs	0.4	0.0	0.0
23	__ribosome	74.7	0.0	0.0
23	__rnase_site_ext	5.7	0.0	0.0
23	p0	1.0	0.0	0.0
23	protein1	31.6	4.9	2.8916668000000003
23	protein2	8.6	3.4	2.9333334
23	protein3	0.0	0.9	0.95
23	r0	5.1	0.0	0.0
23	r1	4.1	0.0	0.0
23	rnapol	0.7	0.0	0.0
24	__protein1_rbs	2.3	0.0	0.0
24	__protein2_rbs	1.3	0.0	0.0
24	__protein3_rbs	0.5	0.0	0.0
24	__ribosome	74.1	0.0	0.0
24	__rnase_site_ext	5.9	0.0	0.0
24	p0	0.8	0.0	0.0
24	protein1	34.5	5.1	2.8102381000000003
24	protein2	10.8	3.5	2.8333333
24	protein3	0.1	1.2	1.1166667
24	r0	5.2	0.0	0.0
24	r1	4.3	0.0	0.0
24	rnapol	0.6	0.0	0.0
25	__protein1_rbs	2.1	0.0	0.0
25	__protein2_rbs	1.5	0.0	0.0
25	__protein3_rbs	0.6	0.0	0.0
25	__ribosome	72.1	0.0	0.0
25	__rnase_site_ext	6.3	0.0	0.0
25	p0	0.5	0.0	0.0
25	protein1	36.7	5.2	2.9719048
25	protein2	12.6	3.6	2.8083333
25	protein3	0.2	1.3	1.4166667
25	r0	5.5	0.0	0.0
25	r1	4.3	0.0	0.0
25	rnapol	0.5	0.0	0.0
26	__protein1_rbs	1.9	0.0	0.0
26	__protein2_rbs	1.3	0.0	0.0
26	__protein3_rbs	0.3	0.0	0.0
26	__ribosome	70.8	0.0	0.0
26	__rnase_site_ext	6.7	0.0	0.0
26	p0	0.8	0.0	0.0
26	protein1	39.7	5.5	2.8638095
26	protein2	14.2	3.5	3.0
26	protein3	0.7	1.3	1.65
26	r0	5.8	0.0	0.0
26	r1	4.7	0.0	0.0
26	rnapol	0.4	0.0	0.0
27	__protein1_rbs	1.6	0.0	0.0
27	__protein2_rbs	1.3	0.0	0.0
